,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
10013,2020-04-03,4,3,2020,10,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-04-03,1319.0,99.0,4.0,2.0,3865.201,290.11,11.722,5.861,23599.0,1445.0,69.155,4.234,1286.0,3.768,tests performed,53.7,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10014,2020-03-03,3,3,2020,3,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-03-03,6.0,3.0,0.0,0.0,17.582,8.791,0.0,0.0,183.0,45.0,0.536,0.132,,,tests performed,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10015,2020-02-03,2,3,2020,2,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10016,2020-01-03,1,3,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10017,2020-02-29,29,2,2020,1,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-29,1.0,1.0,0.0,0.0,2.93,2.93,0.0,0.0,68.0,32.0,0.199,0.094,,,tests performed,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10018,2020-02-28,28,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,13.0,0.105,0.038,,,tests performed,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10019,2020-02-27,27,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.067,0.067,,,tests performed,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10020,2020-02-26,26,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10021,2020-02-25,25,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10022,2020-02-24,24,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10023,2020-02-23,23,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10024,2020-02-22,22,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10025,2020-02-21,21,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10026,2020-02-20,20,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10027,2020-02-19,19,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10028,2020-02-18,18,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10029,2020-02-17,17,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10030,2020-02-16,16,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10031,2020-02-15,15,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10032,2020-02-14,14,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10033,2020-02-13,13,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10034,2020-12-02,12,2,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035,2020-11-02,11,2,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10036,2020-10-02,10,2,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,2020-09-02,9,2,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038,2020-08-02,8,2,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10039,2020-07-02,7,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-07-02,1847.0,5.0,10.0,0.0,5412.454,14.652,29.304,0.0,66265.0,161.0,194.183,0.472,328.0,0.961,tests performed,34.26,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10040,2020-06-02,6,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-06-02,1806.0,0.0,10.0,0.0,5292.308,0.0,29.304,0.0,61314.0,199.0,179.675,0.583,249.0,0.73,tests performed,39.81,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10041,2020-05-02,5,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-05-02,1798.0,1.0,10.0,0.0,5268.864,2.93,29.304,0.0,50365.0,404.0,147.59,1.184,579.0,1.697,tests performed,53.7,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10042,2020-04-02,4,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-04-02,1220.0,85.0,2.0,0.0,3575.092,249.084,5.861,0.0,22154.0,1265.0,64.92,3.707,1226.0,3.593,tests performed,53.7,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10043,2020-03-02,3,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-03-02,3.0,2.0,0.0,0.0,8.791,5.861,0.0,0.0,138.0,48.0,0.404,0.141,,,tests performed,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10044,2020-02-02,2,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10045,2020-01-02,1,2,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10046,2020-01-31,31,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10047,2020-01-30,30,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10048,2020-01-29,29,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10049,2020-01-28,28,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.11,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10050,2020-01-27,27,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10051,2020-01-26,26,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10052,2020-01-25,25,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10053,2020-01-24,24,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10054,2020-01-23,23,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10055,2020-01-22,22,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10056,2020-01-21,21,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10057,2020-01-20,20,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10058,2020-01-19,19,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10059,2020-01-18,18,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10060,2020-01-17,17,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10061,2020-01-16,16,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10062,2020-01-15,15,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10063,2020-01-14,14,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10064,2020-01-13,13,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10065,2020-12-01,12,1,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10066,2020-11-01,11,1,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10067,2020-10-01,10,1,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10068,2020-09-01,9,1,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10069,2020-08-01,8,1,2020,0,0,Iceland,IS,ISL,353574,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10070,2020-07-01,7,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-07-01,1842.0,2.0,10.0,0.0,5397.802,5.861,29.304,0.0,66104.0,270.0,193.711,0.791,324.0,0.949,tests performed,34.26,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10071,2020-06-01,6,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-06-01,1806.0,0.0,10.0,0.0,5292.308,0.0,29.304,0.0,61115.0,18.0,179.092,0.053,296.0,0.867,tests performed,39.81,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10072,2020-05-01,5,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-05-01,1797.0,0.0,10.0,0.0,5265.934,0.0,29.304,0.0,49961.0,867.0,146.406,2.541,576.0,1.688,tests performed,53.7,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10073,2020-04-01,4,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-04-01,1135.0,49.0,2.0,0.0,3326.007,143.59,5.861,0.0,20889.0,1414.0,61.213,4.144,1188.0,3.481,tests performed,53.7,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10074,2020-03-01,3,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-03-01,1.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,90.0,22.0,0.264,0.064,,,tests performed,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10075,2020-02-01,2,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10076,2020-01-01,1,1,2020,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10077,2019-12-31,31,12,2019,0,0,Iceland,IS,ISL,353574,Europe,ISL,Europe,Iceland,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99
10078,2020-06-14,14,6,2020,11929,311,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-06-14,320922.0,11929.0,9195.0,311.0,232.551,8.644,6.663,0.225,5658614.0,151432.0,4.1,0.11,141747.0,0.103,samples tested,76.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10079,2020-06-13,13,6,2020,11458,386,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-06-13,308993.0,11458.0,8884.0,386.0,223.907,8.303,6.438,0.28,5507182.0,143737.0,3.991,0.104,140409.0,0.102,samples tested,76.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10080,2020-12-06,12,6,2020,10956,396,India,IN,IND,1352617328,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10081,2020-11-06,11,6,2020,9996,357,India,IN,IND,1352617328,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,2020-10-06,10,6,2020,9985,279,India,IN,IND,1352617328,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,2020-09-06,9,6,2020,9987,331,India,IN,IND,1352617328,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10084,2020-08-06,8,6,2020,9983,206,India,IN,IND,1352617328,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10085,2020-07-06,7,6,2020,9971,287,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-07-06,697413.0,24248.0,19693.0,425.0,505.37,17.571,14.27,0.308,9969662.0,180596.0,7.224,0.131,224471.0,0.163,samples tested,74.07,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10086,2020-06-06,6,6,2020,9887,294,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-06-06,236657.0,9887.0,6642.0,294.0,171.49,7.164,4.813,0.213,4524317.0,137938.0,3.278,0.1,130388.0,0.094,samples tested,75.46,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10087,2020-05-06,5,6,2020,9851,273,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-06,49391.0,2958.0,1694.0,126.0,35.79,2.143,1.228,0.091,1276781.0,84835.0,0.925,0.061,72288.0,0.052,samples tested,81.94,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10088,2020-04-06,4,6,2020,9304,260,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-04-06,4067.0,693.0,109.0,32.0,2.947,0.502,0.079,0.023,101068.0,11534.0,0.073,0.008,9036.0,0.007,samples tested,100.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10089,2020-03-06,3,6,2020,8909,217,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-03-06,29.0,1.0,0.0,0.0,0.021,0.001,0.0,0.0,,,,,,,,26.85,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10090,2020-02-06,2,6,2020,8171,204,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-02-06,3.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,,,,,,,,10.19,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10091,2020-01-06,1,6,2020,8392,230,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10092,2020-05-31,31,5,2020,8380,193,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-31,182143.0,8380.0,5164.0,193.0,131.987,6.072,3.742,0.14,3737027.0,125428.0,2.708,0.091,113372.0,0.082,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10093,2020-05-30,30,5,2020,7964,265,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-30,173763.0,7964.0,4971.0,265.0,125.915,5.771,3.602,0.192,3611599.0,127761.0,2.617,0.093,110972.0,0.08,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10094,2020-05-29,29,5,2020,7466,175,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-29,165799.0,7466.0,4706.0,175.0,120.144,5.41,3.41,0.127,3483838.0,121702.0,2.525,0.088,109201.0,0.079,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10095,2020-05-28,28,5,2020,6566,194,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-28,158333.0,6566.0,4531.0,194.0,114.734,4.758,3.283,0.141,3362136.0,119976.0,2.436,0.087,106602.0,0.077,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10096,2020-05-27,27,5,2020,6387,170,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-27,151767.0,6387.0,4337.0,170.0,109.976,4.628,3.143,0.123,3242160.0,116041.0,2.349,0.084,104253.0,0.076,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10097,2020-05-26,26,5,2020,6535,146,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-26,145380.0,6535.0,4167.0,146.0,105.347,4.735,3.02,0.106,3126119.0,92528.0,2.265,0.067,103122.0,0.075,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10098,2020-05-25,25,5,2020,6977,154,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-25,138845.0,6977.0,4021.0,154.0,100.612,5.056,2.914,0.112,3033591.0,90170.0,2.198,0.065,104400.0,0.076,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10099,2020-05-24,24,5,2020,6767,147,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-24,131868.0,6767.0,3867.0,147.0,95.556,4.904,2.802,0.107,2943421.0,108623.0,2.133,0.079,102254.0,0.074,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10100,2020-05-23,23,5,2020,6654,137,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-23,125101.0,6654.0,3720.0,137.0,90.653,4.822,2.696,0.099,2834798.0,115364.0,2.054,0.084,100074.0,0.073,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
10101,2020-05-22,22,5,2020,6088,148,India,IN,IND,1352617328,Asia,IND,Asia,India,2020-05-22,118447.0,6088.0,3583.0,148.0,85.831,4.412,2.596,0.107,2719434.0,103514.0,1.971,0.075,97069.0,0.07,samples tested,79.17,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
